"chr","start","end","n","B","S","estimate","se","z","p.value","number.tests","p.adjust","Genes","Regions","Delta_Beta"
"chr19",345306,345312,2,-9.48173864283797,1.95825528657487,-9.48173864283797,1.95825528657487,-4.84193185017375,1.28582867081031e-06,299051,0.384528349834494,"MIER2","TSS1500",-0.00656734241575667
"chr17",19436770,19436881,2,-9.50280608614404,1.96334799948566,-9.50280608614404,1.96334799948566,-4.84010276763646,1.29772003615673e-06,299051,0.388084474532708,"SLC47A1","TSS1500",-0.0425008650644843
"chr6",30071503,30071572,2,-14.1304571739909,2.92963750955303,-14.1304571739909,2.92963750955303,-4.82327835027849,1.41217680060431e-06,299051,0.42231288439752,"TRIM31","Body",-0.00628388244997077
"chr6",24357985,24358683,9,-7.28023550550877,1.51045146039206,-7.28023550550877,1.51045146039206,-4.8199069592207,1.43625188139656e-06,299051,0.429512561383523,"KAAG1;DCDC2","1stExon;5'UTR;3'UTR;TSS200;TSS1500",-0.0113724347520712
"chr19",8808334,8809175,5,-10.3956577219156,2.15705685868388,-10.3956577219156,2.15705685868388,-4.81937120946291,1.44011382632011e-06,299051,0.430667479874854,"ACTL9","TSS200;1stExon;5'UTR",-0.0394459566400596
"chr5",1849983,1850140,2,-11.2889134036454,2.35602251911757,-11.2889134036454,2.35602251911757,-4.791513371389,1.65527986622229e-06,299051,0.495013099273641,"","",-0.114181119604796
"chr4",113300580,113300650,2,17.9614370954016,3.74868203684909,17.9614370954016,3.74868203684909,4.7914005292641,1.65621125714128e-06,299051,0.495291632659356,"ALPK1","Body",0.0179380388342864
"chr6",33248248,33248629,5,-8.68756433050414,1.81805201724046,-8.68756433050414,1.81805201724046,-4.77850152147496,1.76606427060782e-06,299051,0.528143286189539,"WDR46","Body",-0.0101101269066632
"chr14",61748336,61748354,2,-9.06273508583354,1.89849754498715,-9.06273508583354,1.89849754498715,-4.77363539908865,1.80929809457753e-06,299051,0.541072404481506,"TMEM30B","1stExon;5'UTR",0.00394566299479164
"chr6",129251071,129251318,2,-9.97956955052362,2.09964662201063,-9.97956955052362,2.09964662201063,-4.75297578454757,2.00444362982703e-06,299051,0.599430871943403,"LAMA2","Body",-0.00772939386038041
"chr20",62687986,62688896,9,-7.13058339762104,1.50130643821697,-7.13058339762104,1.50130643821697,-4.74958557167696,2.03833933140919e-06,299051,0.60956741539725,"TCEA2","1stExon;5'UTR;TSS1500;TSS200",-0.0150171622130123
"chr5",14581620,14581651,3,-22.2882109744284,4.69663276972124,-22.2882109744284,4.69663276972124,-4.74557242757374,2.07917498165256e-06,299051,0.62177935743818,"FAM105A","TSS1500",-0.00415160721661615
"chr12",213776,214224,4,-7.15459750692347,1.51482735986223,-7.15459750692347,1.51482735986223,-4.72304481454188,2.32339626166272e-06,299051,0.694813975446498,"IQSEC3","Body;5'UTR",-0.0333526015997699
"chr6",31846769,31846996,6,-9.87544282214993,2.0922696537683,-9.87544282214993,2.0922696537683,-4.71996657044837,2.35883405803695e-06,299051,0.705411683890007,"SLC44A4","5'UTR;1stExon;TSS200",-0.0292153537093418
"chr16",3931286,3931489,2,-15.2263046469788,3.22635026477622,-15.2263046469788,3.22635026477622,-4.71935884123074,2.36589152106397e-06,299051,0.7075222252657,"CREBBP","TSS1500",-0.00528438901968381
"chr5",37952447,37952644,3,-19.267719738023,4.09676840409977,-19.267719738023,4.09676840409977,-4.70315083438476,2.56177020234254e-06,299051,0.766099940780738,"","",-0.0162218560273873
"chr3",113160554,113160623,2,-13.66147499138,2.90771677112462,-13.66147499138,2.90771677112462,-4.69835134117832,2.62269982004223e-06,299051,0.784321003883449,"WDR52","TSS1500;TSS200",0.000601877874047724
"chr5",98175255,98175367,2,-11.2904198011146,2.41118789513981,-11.2904198011146,2.41118789513981,-4.68251347141902,2.83378557896107e-06,299051,0.847446411173887,"","",-0.0755968919680034
"chr17",65242711,65243119,4,-13.1578491844025,2.81137800177268,-13.1578491844025,2.81137800177268,-4.68021346688561,2.8657637317473e-06,299051,0.857009509742762,"HELZ","TSS1500",-0.00156627618991573
"chr1",109633088,109633189,2,-16.439413773418,3.54142243823158,-16.439413773418,3.54142243823158,-4.64203693858874,3.44991164905679e-06,299051,1,"TMEM167B","TSS1500",0.000352474749191881
"chr6",5087604,5087749,2,-10.5267209587605,2.26971049281331,-10.5267209587605,2.26971049281331,-4.63791351015547,3.51943993551061e-06,299051,1,"","",-0.0214046386626104
"chr12",122458893,122458940,2,-12.2826876593915,2.65072552889929,-12.2826876593915,2.65072552889929,-4.6337078379035,3.59173805754918e-06,299051,1,"BCL7A","TSS1500",-0.00531424614048609
"chr2",197036640,197036780,4,-34.7327139199928,7.5023673904353,-34.7327139199928,7.5023673904353,-4.62956719025427,3.66430815799266e-06,299051,1,"STK17B","TSS1500",-0.0062778980900956
"chr19",52264411,52264413,2,-7.49114240694311,1.62002157542021,-7.49114240694311,1.62002157542021,-4.62410039508272,3.76227623668342e-06,299051,1,"FPR2","TSS200",0.0282255162808964
"chr5",1850655,1850661,2,-14.1270550246703,3.07061628313,-14.1270550246703,3.07061628313,-4.60072302172189,4.21026965230965e-06,299051,1,"","",-0.0616296470119101
"chr19",40720005,40720114,2,-9.82841760716552,2.14355509089313,-9.82841760716552,2.14355509089313,-4.5851014741452,4.53766003081188e-06,299051,1,"MAP3K10","Body",0.00746329677750901
"chr5",180511822,180512070,2,-11.668513715404,2.54543620519779,-11.668513715404,2.54543620519779,-4.58409198846815,4.55963485474693e-06,299051,1,"","",-0.00456284481922359
"chr17",79495320,79495324,2,-7.70618678763549,1.68437332885903,-7.70618678763549,1.68437332885903,-4.57510615705104,4.75978576159473e-06,299051,1,"FSCN2","TSS200",-0.024308858435465
"chr13",91826906,91827042,3,-6.38413845623337,1.39905455238331,-6.38413845623337,1.39905455238331,-4.56318050311754,5.03844606178285e-06,299051,1,"","",0.0119556609413776
"chr1",15573525,15573621,4,-10.2673146856575,2.25759782290984,-10.2673146856575,2.25759782290984,-4.54789359799428,5.41855169989747e-06,299051,1,"FHAD1","TSS1500;TSS200",-0.0225250290057546
"chr8",144810034,144810339,2,-13.0202054987486,2.86597992452827,-13.0202054987486,2.86597992452827,-4.54302048221487,5.54538610395544e-06,299051,1,"FAM83H","Body",-0.0922412268679827
"chr3",184971652,184971699,2,-23.6486246601311,5.2131583088041,-23.6486246601311,5.2131583088041,-4.53633349675814,5.72406410744828e-06,299051,1,"EHHADH","5'UTR;Body;1stExon",-0.00980293426031672
"chr1",25228582,25228801,3,-16.0407764068037,3.54188064915596,-16.0407764068037,3.54188064915596,-4.52888676828403,5.92952626363147e-06,299051,1,"RUNX3","3'UTR;Body",-0.0032512341630162
"chr16",1591503,1591768,2,-20.1253666320152,4.44594731213557,-20.1253666320152,4.44594731213557,-4.52667681802739,5.99184668714864e-06,299051,1,"IFT140;TMEM204","Body",-0.00821774731956693
"chr1",175161787,175162347,8,5.29269793145889,1.17106159448369,5.29269793145889,1.17106159448369,4.51957263084219,6.19645875667127e-06,299051,1,"KIAA0040","TSS200;TSS1500;1stExon;5'UTR",0.00344298077347801
"chr10",125751941,125751983,2,-10.958603631523,2.42576385569089,-10.958603631523,2.42576385569089,-4.51758880231225,6.25477992508511e-06,299051,1,"","",-0.0678249280542865
"chr15",89786496,89786761,3,-10.0439476780854,2.24031662426615,-10.0439476780854,2.24031662426615,-4.48327150247141,7.35073072095502e-06,299051,1,"FANCI","TSS1500",-0.00323823292032771
"chr19",853145,853540,3,-13.0548774950156,2.91266812562986,-13.0548774950156,2.91266812562986,-4.48210263989224,7.39111779258681e-06,299051,1,"ELANE","Body",-0.0555264709690774
"chr8",8749074,8749494,4,-6.63319768201549,1.48009472012959,-6.63319768201549,1.48009472012959,-4.48160350266956,7.40842878503744e-06,299051,1,"MFHAS1","1stExon",-0.0244360011812827
"chr6",31691442,31691481,2,-8.82727356828625,1.97076666923966,-8.82727356828625,1.97076666923966,-4.47910638335074,7.49561722459986e-06,299051,1,"C6orf25","Body",-0.0257759810641193
"chr1",32936780,32936861,2,-8.1235629140166,1.81503877403635,-8.1235629140166,1.81503877403635,-4.47569662434875,7.61625686626336e-06,299051,1,"ZBTB8B","Body",0.00101744671974247
"chr7",155142689,155142741,2,-30.2573336524476,6.80150039950571,-30.2573336524476,6.80150039950571,-4.44862631407719,8.6421220398717e-06,299051,1,"","",-0.00777509848509134
"chr1",46088541,46089024,2,-8.57992272671254,1.92919853130945,-8.57992272671254,1.92919853130945,-4.44740268430998,8.69148130765505e-06,299051,1,"CCDC17","Body",-0.00369561295064919
"chr19",1503341,1503812,4,-16.2715627142803,3.66300862214785,-16.2715627142803,3.66300862214785,-4.44213060703617,8.9072463640909e-06,299051,1,"","",-0.0145541715448732
"chr14",105965156,105965186,2,8.22517549525948,1.86211850683095,8.22517549525948,1.86211850683095,4.41710635767082,1.00031016264254e-05,299051,1,"C14orf80","Body",-0.0219704845669956
"chr11",2293048,2293173,6,-5.83063025009929,1.32148244912908,-5.83063025009929,1.32148244912908,-4.41218894276044,1.0233075075552e-05,299051,1,"ASCL2","TSS1500",-0.0256008451171413
"chr17",40936767,40936820,2,10.2021233894166,2.31804548795281,10.2021233894166,2.31804548795281,4.40117480111516,1.07666341500032e-05,299051,1,"WNK4","Body",0.0556643330247446
"chr17",78800574,78800631,2,-8.47580748311277,1.92710051895068,-8.47580748311277,1.92710051895068,-4.39821763305212,1.09143506014801e-05,299051,1,"RPTOR","Body",-0.00928800577927963
"chr11",60414767,60414918,2,-11.2207901057302,2.55204714951688,-11.2207901057302,2.55204714951688,-4.39678009391575,1.09868555906595e-05,299051,1,"C11orf64","Body",-0.00111779990443456
"chr1",2004968,2005180,3,24.3820261565345,5.56607743858836,24.3820261565345,5.56607743858836,4.38046836853175,1.18424483442841e-05,299051,1,"PRKCZ","1stExon;Body;5'UTR;TSS200",0.0250473074310758
"chr17",17465224,17465242,2,-9.41828206106627,2.15468286718167,-9.41828206106627,2.15468286718167,-4.37107576456735,1.23635879117655e-05,299051,1,"PEMT","Body",-0.0292936247193405
"chr19",2289682,2290107,5,-6.94572426963062,1.59064304348814,-6.94572426963062,1.59064304348814,-4.36661405465256,1.26187409121693e-05,299051,1,"LINGO3","Body;3'UTR",-0.00141092974637141
"chr5",171094783,171095024,4,-6.42413647736026,1.47384852072081,-6.42413647736026,1.47384852072081,-4.35874948276124,1.30807745390005e-05,299051,1,"","",-0.0207411530844687
"chr11",17760574,17760602,2,15.7303644099008,3.62410593377688,15.7303644099008,3.62410593377688,4.34048140350778,1.42170900947052e-05,299051,1,"KCNC1","Body",0.0426297659701509
"chr12",101988604,101988803,3,11.4226102249507,2.63545672738237,11.4226102249507,2.63545672738237,4.33420518966216,1.46287682683591e-05,299051,1,"MYBPC1","5'UTR;1stExon;TSS200",0.0166488208638942
"chr11",6342214,6342231,2,-14.4109586708343,3.32980265724469,-14.4109586708343,3.32980265724469,-4.32787169518295,1.50557127668579e-05,299051,1,"PRKCDBP","TSS1500",-0.0245500892927987
"chr14",21423837,21424117,2,-13.7278340487592,3.17405054504808,-13.7278340487592,3.17405054504808,-4.32502061763836,1.52517596916559e-05,299051,1,"RNASE2","5'UTR;Body",-0.0181901311907748
"chr2",240983080,240983326,2,-16.3272547493232,3.78995566722828,-16.3272547493232,3.78995566722828,-4.30803317582441,1.64712683679775e-05,299051,1,"PRR21","TSS1500",-0.00495315564063548
"chr12",51236634,51236638,2,-10.5140244872305,2.44312011956666,-10.5140244872305,2.44312011956666,-4.30352335238243,1.68103120124679e-05,299051,1,"TMPRSS12","TSS200",-0.000394059984351824
"chr3",195934057,195934213,2,-8.42433078561282,1.96192513740759,-8.42433078561282,1.96192513740759,-4.29391041736913,1.75553332054499e-05,299051,1,"ZDHHC19","Body",-0.0114566282471686
"chr6",133561898,133562101,6,-7.29934880112791,1.70319139805141,-7.29934880112791,1.70319139805141,-4.28568909488326,1.82173615177765e-05,299051,1,"EYA4","TSS1500",-0.00116742238865373
"chr4",187026278,187026710,2,-20.8015647500589,4.86417426145184,-20.8015647500589,4.86417426145184,-4.27648427707648,1.89867959893897e-05,299051,1,"","",0.00277022066766361
"chr2",170624727,170624998,2,-6.73505242232055,1.57729186922398,-6.73505242232055,1.57729186922398,-4.2700102331943,1.95463998998591e-05,299051,1,"","",-0.0191245198633663
"chr8",87081770,87082045,6,-7.65911531205567,1.79396368807044,-7.65911531205567,1.79396368807044,-4.26938146127903,1.96015788461268e-05,299051,1,"PSKH2","TSS200;1stExon",-0.010441827540679
"chr12",104697631,104697983,2,-12.0913378599276,2.83418043863849,-12.0913378599276,2.83418043863849,-4.2662554913886,1.98781127802067e-05,299051,1,"EID3;TXNRD1","1stExon;5'UTR;Body",-0.0170141574561762
"chr2",87035698,87035982,4,-7.76986469260738,1.82259192076005,-7.76986469260738,1.82259192076005,-4.26308522720063,2.01623572538899e-05,299051,1,"CD8A","TSS200;TSS1500",-0.00609800443674494
"chr6",31795181,31795678,7,-23.8178982056312,5.59281836144222,-23.8178982056312,5.59281836144222,-4.25865756160357,2.05658236447898e-05,299051,1,"HSPA1B","1stExon;5'UTR;TSS1500",-0.0157371977527047
"chr11",119294322,119294414,3,13.737432044204,3.24026796822668,13.737432044204,3.24026796822668,4.23959752060944,2.23920900877368e-05,299051,1,"THY1","TSS200",0.0361220898680712
"chr12",121164025,121164278,3,-7.57822755597911,1.78835763157163,-7.57822755597911,1.78835763157163,-4.23753472023338,2.25987480974814e-05,299051,1,"ACADS","Body",-0.0150527087904573
"chr6",43655470,43655489,2,-31.125185536966,7.34719273132051,-31.125185536966,7.34719273132051,-4.23633715286681,2.27195557289374e-05,299051,1,"MRPS18A","1stExon",-0.0921037205293173
"chr11",65779263,65779667,4,-9.44079353707737,2.22898885635637,-9.44079353707737,2.22898885635637,-4.23546017745007,2.28084124040286e-05,299051,1,"CST6","1stExon;TSS200",-0.00350926263908438
"chr19",38886554,38886658,2,-14.8254452969822,3.50094044565772,-14.8254452969822,3.50094044565772,-4.23470365380549,2.28853303104042e-05,299051,1,"SPRED3","Body",-0.0347309802408511
"chr7",158342283,158342600,3,-5.89280102925101,1.39185990267556,-5.89280102925101,1.39185990267556,-4.23376017796284,2.2981602102215e-05,299051,1,"PTPRN2","Body",-0.00697539948890225
"chr6",5084517,5084855,2,-13.3063137316217,3.14474583447909,-13.3063137316217,3.14474583447909,-4.23128431739408,2.32360737120368e-05,299051,1,"PPP1R3G","TSS1500",-0.00251641870160993
"chr7",156735383,156735466,2,-27.6788849478754,6.56540953305167,-27.6788849478754,6.56540953305167,-4.21586571386507,2.48821798123604e-05,299051,1,"","",-0.0287693074625153
"chr16",3242737,3242850,2,-12.8765265902423,3.05516413749554,-12.8765265902423,3.05516413749554,-4.21467587689014,2.50137160726381e-05,299051,1,"","",-0.0568121653544819
"chr12",7280988,7281343,3,-13.4112181714491,3.18655537875235,-13.4112181714491,3.18655537875235,-4.20868824715047,2.56857487351533e-05,299051,1,"RBP5","1stExon;Body",0.00245071674855801
"chr16",22012565,22012743,3,-13.6547463675712,3.24486033371822,-13.6547463675712,3.24486033371822,-4.20811528486484,2.57509488570334e-05,299051,1,"C16orf65","TSS1500;TSS200",-0.00891182322494377
"chr4",184642694,184642917,2,-6.75640281141209,1.60695553688359,-6.75640281141209,1.60695553688359,-4.20447402329187,2.61689989547778e-05,299051,1,"","",-0.0441997313291414
"chr16",67918680,67918686,2,15.3584614768664,3.65859265278181,15.3584614768664,3.65859265278181,4.1979151369007,2.69383535156886e-05,299051,1,"NRN1L","TSS200",0.0234508862375825
"chr6",32047093,32047223,2,-11.9322290552398,2.84363699395921,-11.9322290552398,2.84363699395921,-4.19611542562838,2.71531903994053e-05,299051,1,"TNXB","Body",-0.0212603073710882
"chr5",140562218,140562236,2,-9.00198450167462,2.14703679035834,-9.00198450167462,2.14703679035834,-4.1927481364547,2.75595368339967e-05,299051,1,"PCDHB16","1stExon",0.00920847108635711
"chr7",155284331,155284448,3,-9.91230788440828,2.36516752428301,-9.91230788440828,2.36516752428301,-4.19095382573933,2.77784193326757e-05,299051,1,"","",-0.0332769791280411
"chr6",30079102,30079536,13,-9.30924800943134,2.22180711794298,-9.30924800943134,2.22180711794298,-4.18994427295298,2.79022971502854e-05,299051,1,"TRIM31","Body",-0.00909383681182766
"chr5",110062384,110062398,2,-14.555692863833,3.47520830603478,-14.555692863833,3.47520830603478,-4.18843752144489,2.80881614058534e-05,299051,1,"TMEM232","TSS200",-0.0304613259371539
"chr7",34118611,34118758,2,-15.7586002406127,3.77304605652299,-15.7586002406127,3.77304605652299,-4.17662546508507,2.95865581493699e-05,299051,1,"BMPER","Body",-0.0233475252664613
"chr8",31497829,31498256,2,-11.7518862384727,2.81803688235781,-11.7518862384727,2.81803688235781,-4.17023861967344,3.04280868115017e-05,299051,1,"NRG1","Body;1stExon",-0.00200520090879332
"chr4",142557391,142557614,4,-22.198921364873,5.33999369665244,-22.198921364873,5.33999369665244,-4.15710628624697,3.22304065020857e-05,299051,1,"IL15","TSS1500;TSS200",-0.00558143902402828
"chr12",131303247,131303621,4,-12.7297507629366,3.06234958492189,-12.7297507629366,3.06234958492189,-4.15685747493172,3.22655138211711e-05,299051,1,"STX2","Body",-0.00967169781073895
"chr8",2003835,2004050,4,-25.5975468379318,6.16021328808076,-25.5975468379318,6.16021328808076,-4.1553020392102,3.24858109201761e-05,299051,1,"MYOM2","Body",-0.0188995203060653
"chr19",22700397,22701260,3,-9.23562668589801,2.22345019676998,-9.23562668589801,2.22345019676998,-4.15373670132781,3.27089526136433e-05,299051,1,"","",-0.00332894933361694
"chr6",29760447,29760495,2,-17.1046210634292,4.12082635046163,-17.1046210634292,4.12082635046163,-4.15077453130562,3.31352059717675e-05,299051,1,"HCG4","Body",0.00737588713706464
"chr7",44614305,44614451,2,6.68074571295457,1.61018845147581,6.68074571295457,1.61018845147581,4.14904585039806,3.33863941985478e-05,299051,1,"DDX56","TSS200;TSS1500",0.0279035470998129
"chr15",90319420,90319680,5,-9.44371931781551,2.2775020013166,-9.44371931781551,2.2775020013166,-4.14652514568864,3.37559123026692e-05,299051,1,"MESP2","TSS200;1stExon",-0.0060764872469014
"chr2",233215546,233216150,3,-12.5052495602943,3.01970218680314,-12.5052495602943,3.01970218680314,-4.14121949341407,3.45464173108025e-05,299051,1,"","",-0.039116652858861
"chr15",91474456,91474889,2,-10.3877499103327,2.51339734397917,-10.3877499103327,2.51339734397917,-4.1329517337227,3.58133955355367e-05,299051,1,"HDDC3;UNC45A","Body;5'UTR;3'UTR",-0.00835156526580688
"chr6",32904889,32905114,4,-11.2073528551689,2.71547986992842,-11.2073528551689,2.71547986992842,-4.12720896195203,3.67192706116303e-05,299051,1,"HLA-DMB","Body",0.0133909203792268
"chr21",45705686,45706101,9,-8.47603862922837,2.05612122712921,-8.47603862922837,2.05612122712921,-4.12234381776349,3.7503687966074e-05,299051,1,"AIRE","1stExon;TSS200;Body",-0.0304832554260477
"chr6",40567376,40567553,2,-7.10654118522101,1.7269820808368,-7.10654118522101,1.7269820808368,-4.11500574561699,3.87169770479952e-05,299051,1,"","",-0.0719100170285829
"chr3",42265667,42265749,2,-21.5846567944774,5.25676193203435,-21.5846567944774,5.25676193203435,-4.10607462798381,4.02439510286674e-05,299051,1,"TRAK1","3'UTR",-0.00194092504057686
"chr3",196705884,196705898,2,-8.45370635627749,2.0614588851468,-8.45370635627749,2.0614588851468,-4.10083675070506,4.11658902770443e-05,299051,1,"","",-0.0296492512582448
"chr19",35791192,35791237,3,-12.3722214092127,3.02218755436604,-12.3722214092127,3.02218755436604,-4.09379669085693,4.24366450660332e-05,299051,1,"MAG","Body",-0.0223303271311823
"chr17",1553585,1553661,3,-14.3881948546253,3.5270555403692,-14.3881948546253,3.5270555403692,-4.07937858929184,4.51562458866914e-05,299051,1,"RILP","TSS200;TSS1500",-0.00581722965265311
"chr6",166582188,166582464,5,-23.0467405553097,5.65527233903335,-23.0467405553097,5.65527233903335,-4.07526626016548,4.59617277632231e-05,299051,1,"T","TSS1500;TSS200",0.0045921948165592
"chr14",96180648,96180826,3,-7.93556566086856,1.94834091566517,-7.93556566086856,1.94834091566517,-4.07298619921418,4.64141756060588e-05,299051,1,"TCL1A","TSS200;TSS1500",-0.0146394022175957
"chr15",66998926,66998998,3,-21.1269152220334,5.19216834307605,-21.1269152220334,5.19216834307605,-4.06899657831914,4.72160406364089e-05,299051,1,"SMAD6","Body",-0.0132623813995663
"chr6",32847530,32847785,10,-6.13529984453602,1.50917771408895,-6.13529984453602,1.50917771408895,-4.06532629474966,4.79653079241469e-05,299051,1,"PPP1R2P1","Body",-0.00087140086794863
"chr21",22369310,22369485,2,-15.6273886800995,3.84465060149711,-15.6273886800995,3.84465060149711,-4.06470972265053,4.80922782915374e-05,299051,1,"NCAM2","TSS1500",0.0066282525247067
"chr2",175206474,175206966,3,-20.8106851036336,5.12240151564738,-20.8106851036336,5.12240151564738,-4.06268134976599,4.85122322557486e-05,299051,1,"","",0.000821579029588693
"chr3",62305213,62305226,2,-11.8940916167626,2.93032287342151,-11.8940916167626,2.93032287342151,-4.05896965301805,4.92897180224006e-05,299051,1,"C3orf14","TSS200",0.00944943938892856
"chr2",239037049,239037422,2,-13.1164002234685,3.24466139246858,-13.1164002234685,3.24466139246858,-4.04245578719368,5.28942884728929e-05,299051,1,"ESPNL","Body",-0.0279530126059157
"chr19",49699879,49699881,2,-8.83022350983538,2.18542473671167,-8.83022350983538,2.18542473671167,-4.04050680012066,5.33358184414104e-05,299051,1,"TRPM4","Body",-0.0208756771238819
"chr10",118976677,118976795,2,-20.4674682422811,5.06694118916206,-20.4674682422811,5.06694118916206,-4.03941302615866,5.35851331493453e-05,299051,1,"","",-0.0205354167819044
"chr6",28227127,28227220,2,-17.1188248164995,4.24027770304776,-17.1188248164995,4.24027770304776,-4.03719426305383,5.40942736763308e-05,299051,1,"NKAPL","5'UTR;1stExon",-0.00834967412327399
"chr1",42611386,42611670,3,-6.95910925573154,1.72557539320719,-6.95910925573154,1.72557539320719,-4.03292100891471,5.50878008371674e-05,299051,1,"","",-0.0389181487558043
"chr7",157550679,157551024,2,-13.4096309374935,3.3366178336499,-13.4096309374935,3.3366178336499,-4.01892922895061,5.84632265570545e-05,299051,1,"PTPRN2","Body",-0.024777132416416
"chr8",143781644,143781985,3,-9.12626436634836,2.27771861444836,-9.12626436634836,2.27771861444836,-4.00675672071927,6.1558210692936e-05,299051,1,"LY6K","1stExon;5'UTR",-0.0481837272848752
"chr2",241076131,241076441,9,-8.48762397515969,2.12385690961265,-8.48762397515969,2.12385690961265,-3.99632571137179,6.43332057629418e-05,299051,1,"MYEOV2","TSS1500",-0.0467286218669459
"chr18",74692214,74692235,2,8.61679094714851,2.16008905635746,8.61679094714851,2.16008905635746,3.9890905987362,6.63270872561853e-05,299051,1,"MBP","3'UTR",-0.0289918051443862
"chr7",154684433,154684493,2,-16.1173182416092,4.05359446339484,-16.1173182416092,4.05359446339484,-3.97605591460945,7.00676574938814e-05,299051,1,"DPP6","3'UTR",-0.00963264284748344
"chr3",138739916,138739922,2,-7.20368264103982,1.81873556760988,-7.20368264103982,1.81873556760988,-3.96081913683948,7.46930927917951e-05,299051,1,"PRR23B","TSS200",-0.0390370333766537
"chr16",54228169,54228323,2,-11.1724200265349,2.82304574983271,-11.1724200265349,2.82304574983271,-3.95757668015014,7.57139856500601e-05,299051,1,"","",-0.0468138796920114
"chr7",1015418,1015460,2,-10.1863362994648,2.57429103853016,-10.1863362994648,2.57429103853016,-3.95694820321513,7.59133831820588e-05,299051,1,"COX19","TSS1500;TSS200",-0.00572914698816035
"chr17",29624396,29624439,2,10.7638764987656,2.75051440947577,10.7638764987656,2.75051440947577,3.91340487498742,9.10037597230598e-05,299051,1,"NF1;OMG","Body;TSS200",0.0281082732210352
"chr10",94180551,94180753,3,-9.79151478110258,2.50266388922839,-9.79151478110258,2.50266388922839,-3.91243699293613,9.13693815718401e-05,299051,1,"","",-0.010232486135864
"chr8",143560651,143561039,3,-6.13045356302274,1.56751228823312,-6.13045356302274,1.56751228823312,-3.91094450043063,9.19358978579307e-05,299051,1,"BAI1","Body",-0.0246229129221875
"chr10",115860280,115860310,3,-11.7436811463458,3.0032768691855,-11.7436811463458,3.0032768691855,-3.91028921337204,9.21856765960208e-05,299051,1,"","",-0.0233386975802608
"chr22",22090796,22090804,2,-9.27184283598523,2.3716991114753,-9.27184283598523,2.3716991114753,-3.9093672511509,9.25381905746893e-05,299051,1,"YPEL1","TSS1500",-0.0190469575522059
"chr6",28781594,28781945,2,-14.0664584095608,3.59833337557338,-14.0664584095608,3.59833337557338,-3.9091593083199,9.26178736690892e-05,299051,1,"","",-0.0125601771616854
"chr1",227015456,227015727,2,-7.91628020940726,2.02721807624406,-7.91628020940726,2.02721807624406,-3.90499685365582,9.42266110291778e-05,299051,1,"","",-0.0249268589795078
"chr5",110062473,110062837,3,-11.1474050563228,2.85539046210803,-11.1474050563228,2.85539046210803,-3.90398623384527,9.4621165229342e-05,299051,1,"TMEM232","TSS1500;TSS200",-0.0393946736069646
"chr7",1518699,1519143,2,-13.3113458623941,3.40998024627781,-13.3113458623941,3.40998024627781,-3.90364310084324,9.47554815541248e-05,299051,1,"INTS1","Body",-0.0293456169624391
"chr1",247681242,247681297,2,-8.99835545999697,2.30704024998085,-8.99835545999697,2.30704024998085,-3.9003894535744,9.60380713232856e-05,299051,1,"","",-0.00639771395298366
"chr4",15704453,15704844,5,-7.72475450490985,1.98149997510768,-7.72475450490985,1.98149997510768,-3.89843785109817,9.68152411249537e-05,299051,1,"BST1","1stExon;5'UTR;TSS200",-0.0023290534583389
"chr16",74734230,74734251,2,-23.8730092582378,6.12428454242884,-23.8730092582378,6.12428454242884,-3.89808949810323,9.69545857914009e-05,299051,1,"MLKL","5'UTR",-0.0284825635858499
"chr12",39299364,39299511,3,-28.144590442129,7.24945104482493,-28.144590442129,7.24945104482493,-3.88230643508106,0.000103470372217438,299051,1,"CPNE8","5'UTR;1stExon;TSS200",-0.00406883385791628
"chr6",30068656,30068818,4,-35.4032142813725,9.11964069186206,-35.4032142813725,9.11964069186206,-3.88208433616959,0.000103564944674207,299051,1,"","",-0.00091086524296392
"chr11",36317254,36317889,3,3.70075589761566,0.953564202371805,3.70075589761566,0.953564202371805,3.88097192450256,0.000104039852126972,299051,1,"PRR5L","TSS200;TSS1500;5'UTR;1stExon",-0.0475236054774679
"chr6",33283000,33283055,4,-6.212763925161,1.60197288739496,-6.212763925161,1.60197288739496,-3.87819542643063,0.000105234168727573,299051,1,"ZBTB22;TAPBP","Body;TSS1500",0.00376684164216531
"chr12",69004196,69004270,2,-26.6858225308679,6.8886114412973,-26.6858225308679,6.8886114412973,-3.87390445204764,0.000107105419286513,299051,1,"RAP1B","TSS1500",-0.00355138494469489
"chr5",140529499,140529738,4,-11.9339195205411,3.08318544067483,-11.9339195205411,3.08318544067483,-3.87064604129975,0.000108547305173009,299051,1,"PCDHB6","TSS200;TSS1500",-0.00325510022988868
"chr17",29886885,29887049,3,-11.1128214022518,2.8773863601013,-11.1128214022518,2.8773863601013,-3.86212347300505,0.000112405727338471,299051,1,"MIR193A","TSS200;Body",0.00650878097131119
"chr5",78365801,78366076,2,-8.00216149516513,2.07306046236756,-8.00216149516513,2.07306046236756,-3.86007144529985,0.000113353877871478,299051,1,"BHMT2;DMGDH","Body;TSS1500",-0.00814385050698008
"chr16",1115517,1116106,3,-8.87929990915366,2.30030189760991,-8.87929990915366,2.30030189760991,-3.86005850726792,0.000113359879820788,299051,1,"LOC146336","Body",-0.0126971219614245
"chr11",102638494,102638669,2,-18.8145392354558,4.88068048169034,-18.8145392354558,4.88068048169034,-3.85490082910319,0.000115776551189745,299051,1,"","",-0.0294561582266119
