"chr","start","end","n","B","S","estimate","se","z","p.value","number.tests","p.adjust","Genes","Regions","Delta_Beta"
"chr1",205291028,205291215,2,-13.2546228442757,2.85581084279508,-13.2546228442757,2.85581084279508,-4.64128178437159,3.4625455732218e-06,258280,0.894306270651726,"NUAK2","TSS200;TSS1500",-0.0105660304440588
"chr20",35489181,35489221,2,-9.150696018928,1.97420873537981,-9.150696018928,1.97420873537981,-4.63512082331433,3.56729056653501e-06,258280,0.921359807524661,"C20orf117","Body;TSS1500",-0.013656642696278
"chr10",22843847,22843938,2,5.12855699591436,1.10945267324229,5.12855699591436,1.10945267324229,4.62260096316371,3.78958265229582e-06,258280,0.978773407434964,"PIP4K2A","Body",0.0126879625823022
"chr10",102977010,102977196,2,-13.9531516454094,3.0196421812912,-13.9531516454094,3.0196421812912,-4.6207963751,3.82269827049524e-06,258280,0.987326509303511,"","",-0.00543401437926447
"chr17",72443018,72443066,2,-12.0873277144214,2.61858653697169,-12.0873277144214,2.61858653697169,-4.61597413099054,3.91255685332416e-06,258280,1,"GPRC5C","Body",-0.0538178187320431
"chr5",76937348,76937424,2,-21.5427897239258,4.66984112198551,-21.5427897239258,4.66984112198551,-4.61317401624282,3.96566016497143e-06,258280,1,"","",0.000729070415194349
"chr2",233274291,233274723,3,-13.7489461409926,2.98600314120676,-13.7489461409926,2.98600314120676,-4.60446472786901,4.13528094838658e-06,258280,1,"ALPPL2","Body;3'UTR",-0.03169643417274
"chr3",159706828,159707010,2,-18.1432389806441,3.94060315326401,-18.1432389806441,3.94060315326401,-4.60417816130913,4.14097855869483e-06,258280,1,"IL12A","Body;1stExon;5'UTR",-0.0178069538300329
"chr22",24890814,24890831,2,-16.4938873096908,3.58496854238308,-16.4938873096908,3.58496854238308,-4.60084575769433,4.20778932403224e-06,258280,1,"C22orf45;UPB1","TSS200;TSS1500",-0.0185591137828182
"chr4",3231575,3231709,2,-19.2392079968449,4.18761878934163,-19.2392079968449,4.18761878934163,-4.59430740109696,4.34188931497578e-06,258280,1,"HTT","Body",0.00599148477302963
"chr4",4763284,4763596,4,-8.28858441256577,1.80521732969559,-8.28858441256577,1.80521732969559,-4.59146069352406,4.40154545892603e-06,258280,1,"","",-0.0269073524148424
"chr7",29603211,29603407,6,-9.61004036441665,2.093308623999,-9.61004036441665,2.093308623999,-4.59083780300771,4.41470318747268e-06,258280,1,"PRR15","TSS200;TSS1500",-0.0110930180156179
"chr18",77376639,77377589,5,-12.9331566820513,2.82029154584609,-12.9331566820513,2.82029154584609,-4.58575167560251,4.52355998436466e-06,258280,1,"","",-0.0382446658046513
"chr10",45470199,45470290,2,-16.8112656847387,3.66827626923853,-16.8112656847387,3.66827626923853,-4.58287883759324,4.58617801695055e-06,258280,1,"RASSF4","Body",-0.0396892845473721
"chr19",695447,695549,2,-10.5592785993612,2.3098347140416,-10.5592785993612,2.3098347140416,-4.57144337435526,4.84376188004682e-06,258280,1,"PRSSL1","TSS200;5'UTR;1stExon",-0.0347929474132972
"chr11",66327000,66327250,2,-10.2358595470242,2.24294422475492,-10.2358595470242,2.24294422475492,-4.56358184659836,5.0288191950546e-06,258280,1,"ACTN3","Body",-0.0127805994908972
"chr14",76597657,76597824,2,-6.41422853658055,1.40775377304971,-6.41422853658055,1.40775377304971,-4.55635684263517,5.20484838380876e-06,258280,1,"","",-0.0428151356642531
"chr22",30901640,30901647,2,-7.21925095178876,1.58622730221773,-7.21925095178876,1.58622730221773,-4.55120835563441,5.33386947762027e-06,258280,1,"SEC14L4","1stExon;5'UTR",-0.00908622515592028
"chr14",104171840,104171944,2,-4.29454147588412,0.94413994435937,-4.29454147588412,0.94413994435937,-4.54862809432145,5.39967721505459e-06,258280,1,"XRCC3","Body",-0.0163172236793176
"chr6",25138551,25138905,3,-11.6717319959106,2.57759986779058,-11.6717319959106,2.57759986779058,-4.52813958510759,5.95052703051993e-06,258280,1,"CMAH","TSS1500;Body;TSS200",-0.0243917187447885
"chr5",43044703,43045001,2,6.26439615079043,1.38562709236277,6.26439615079043,1.38562709236277,4.52098272711195,6.15532111137342e-06,258280,1,"LOC153684","Body",0.0342754865902942
"chr4",1376165,1376261,2,11.8835714359616,2.62985426082611,11.8835714359616,2.62985426082611,4.51871862748341,6.22150092243244e-06,258280,1,"KIAA1530","Body",-0.0306326345129506
"chr3",42947385,42947771,3,-7.77119383884481,1.72020589782177,-7.77119383884481,1.72020589782177,-4.51759516037306,6.25459217270306e-06,258280,1,"ZNF662","5'UTR;1stExon;TSS1500;TSS200",-0.0271539900262883
"chr17",900819,901284,2,-27.1001871520332,6.01119673995126,-27.1001871520332,6.01119673995126,-4.50828484316966,6.53537979291722e-06,258280,1,"TIMM22","Body",-0.00042364615322041
"chr6",24358236,24358304,2,-19.9572772167755,4.43007747218482,-19.9572772167755,4.43007747218482,-4.50494993418999,6.63885927951611e-06,258280,1,"KAAG1;DCDC2","1stExon;3'UTR;5'UTR;TSS200",-0.0142860928991767
"chr4",15704453,15704844,4,-8.87358411374334,1.97981777134915,-8.87358411374334,1.97981777134915,-4.48202063955432,7.39395905660148e-06,258280,1,"BST1","TSS200;1stExon",-0.000622183800526737
"chr6",30069296,30070087,12,-9.77621056629624,2.18245707833633,-9.77621056629624,2.18245707833633,-4.47945146932675,7.48351017659505e-06,258280,1,"","",-0.00462857593983229
"chr16",15596215,15596369,2,-3.56111200892339,0.798755190485406,-3.56111200892339,0.798755190485406,-4.45832722133461,8.26017391322896e-06,258280,1,"C16orf45","Body;1stExon",0.01240412588023
"chr11",6341842,6341888,5,-4.24036676999392,0.956339866708778,-4.24036676999392,0.956339866708778,-4.43395378317443,9.25204680619102e-06,258280,1,"PRKCDBP","TSS200",-0.035062295556374
"chr2",95663959,95664359,5,-11.3384861595374,2.56467639998647,-11.3384861595374,2.56467639998647,-4.42102019560722,9.82359908405191e-06,258280,1,"","",-0.00894152579808791
"chr18",13619524,13619641,2,10.9189890860941,2.47324816811962,10.9189890860941,2.47324816811962,4.4148376320827,1.01085832867694e-05,258280,1,"C18orf1","TSS1500;Body",-0.0281880844402416
"chr5",171094783,171094806,2,-6.50100793573199,1.4803018350848,-6.50100793573199,1.4803018350848,-4.39167727935673,1.12479568911113e-05,258280,1,"","",-0.0193963963632532
"chr16",4163819,4163907,2,-6.55186754432673,1.49374142909144,-6.55186754432673,1.49374142909144,-4.38621264478946,1.15341366784561e-05,258280,1,"ADCY9","Body",-0.0238750922251242
"chr16",86965114,86965319,2,-14.53868524533,3.32458178811481,-14.53868524533,3.32458178811481,-4.3730869540659,1.22501902366461e-05,258280,1,"","",-0.0259216090274132
"chr6",32054867,32055046,4,-5.73696497450807,1.31255844598945,-5.73696497450807,1.31255844598945,-4.37082629884976,1.23777232654646e-05,258280,1,"TNXB","Body",-0.00195647063037654
"chr5",140536238,140536320,2,-12.54445093863,2.87820398728777,-12.54445093863,2.87820398728777,-4.35843011615415,1.30998738290523e-05,258280,1,"PCDHB17","Body",-0.023723944473689
"chr19",45580011,45580221,3,-8.75419442929354,2.01971662007822,-8.75419442929354,2.01971662007822,-4.33436767429013,1.46179684651898e-05,258280,1,"ZNF296","TSS1500",-0.000621987092018735
"chr2",636937,637432,2,-11.3834655750622,2.62718673133751,-11.3834655750622,2.62718673133751,-4.33294879243962,1.4712533990831e-05,258280,1,"","",-0.0153819605161019
"chr6",33267684,33267761,4,-19.5418900810557,4.52165531590528,-19.5418900810557,4.52165531590528,-4.32184426183826,1.54730393175216e-05,258280,1,"TAPBP;RGL2","3'UTR;TSS1500",-0.00137777192428908
"chr17",72839489,72839750,2,-10.7787192208208,2.49411420905493,-10.7787192208208,2.49411420905493,-4.32166224854035,1.5485811481341e-05,258280,1,"GRIN2C","Body",-0.00413286670029689
"chr8",1704013,1704075,2,-10.8582963899388,2.51977632846226,-10.8582963899388,2.51977632846226,-4.30923025480016,1.63823738009435e-05,258280,1,"","",-0.0238287545951817
"chr4",2059525,2059595,2,-6.53955357574494,1.52191064228149,-6.53955357574494,1.52191064228149,-4.29693662299485,1.73174680780835e-05,258280,1,"","",-0.000286030279938343
"chr21",37948941,37948943,2,15.7739681496019,3.68100077816364,15.7739681496019,3.68100077816364,4.2852390152091,1.82542827804806e-05,258280,1,"CLDN14","TSS200",-0.021413179665827
"chr4",187026278,187026710,2,-18.0254488778896,4.22140565773411,-18.0254488778896,4.22140565773411,-4.27001106725312,1.9546326803952e-05,258280,1,"","",0.00162218188432575
"chr10",135341933,135342218,2,-16.1488442298044,3.78708763972494,-16.1488442298044,3.78708763972494,-4.26418550772628,2.00632708764505e-05,258280,1,"CYP2E1","Body",-0.0325565935373261
"chr2",170624727,170624998,2,-7.58656158824119,1.78060672716579,-7.58656158824119,1.78060672716579,-4.26066097162106,2.03823218815971e-05,258280,1,"","",-0.0194619827103202
"chr1",3649771,3649890,2,-12.7581003374496,3.00448522881137,-12.7581003374496,3.00448522881137,-4.24635149312982,2.17279679717455e-05,258280,1,"TP73","3'UTR",0.00139274118276034
"chr16",86411296,86411373,3,-9.46240623061224,2.23421415146966,-9.46240623061224,2.23421415146966,-4.23522795448587,2.28319969637436e-05,258280,1,"","",-0.0104845636068447
"chr1",27961746,27962037,4,-6.76905719085758,1.59852187049299,-6.76905719085758,1.59852187049299,-4.23457277363992,2.28986622906097e-05,258280,1,"FGR","TSS1500;TSS200",-0.00246673166295568
"chr19",22700869,22701260,2,-9.38083239628784,2.21714417516969,-9.38083239628784,2.21714417516969,-4.231043024331,2.32610169605927e-05,258280,1,"","",-0.0137105079515805
"chr19",46526483,46526675,4,-8.36931070134588,1.98349500161962,-8.36931070134588,1.98349500161962,-4.21947657771356,2.44870159912391e-05,258280,1,"PGLYRP1","TSS200;TSS1500",-0.0383998862496711
"chr4",1294996,1295047,2,-4.04558103365345,0.960074746843794,-4.04558103365345,0.960074746843794,-4.21381881666311,2.51088734649721e-05,258280,1,"MAEA","Body",0.0173841649842296
"chr6",30071503,30071612,4,-12.0369363408915,2.85782116652439,-12.0369363408915,2.85782116652439,-4.2119277727691,2.5320051174372e-05,258280,1,"TRIM31","Body",-0.0158280099161597
"chr2",174877447,174877566,2,-9.8197638125386,2.33207537055423,-9.8197638125386,2.33207537055423,-4.21074032877629,2.54535184120146e-05,258280,1,"","",-0.0208642770443008
"chr11",89224799,89225042,3,5.90270529952543,1.40790534336027,5.90270529952543,1.40790534336027,4.1925441418081,2.75843386501494e-05,258280,1,"NOX4","5'UTR;TSS200;TSS1500",-0.0339921023946164
"chr11",65779263,65779667,4,-8.73021467449052,2.09730772794573,-8.73021467449052,2.09730772794573,-4.16258165559786,3.14669559365915e-05,258280,1,"CST6","1stExon;TSS200",-0.00532213630765856
"chr12",213776,214224,3,-6.48220905813472,1.55923115236265,-6.48220905813472,1.55923115236265,-4.1573111519177,3.22015271670855e-05,258280,1,"IQSEC3","Body;5'UTR",-0.0349505711262228
"chr16",66613096,66613278,6,-8.17981445359174,1.97078555568939,-8.17981445359174,1.97078555568939,-4.1505350138059,3.31699019204187e-05,258280,1,"CMTM2","TSS200;TSS1500",0.00633984325902228
"chr16",54228169,54228323,2,-11.5174128434821,2.77570158795732,-11.5174128434821,2.77570158795732,-4.14936998035078,3.33391587160107e-05,258280,1,"","",-0.0498672299410598
"chr2",121223740,121223964,5,-7.8705189713838,1.90025580696522,-7.8705189713838,1.90025580696522,-4.14182077093785,3.44559556371894e-05,258280,1,"LOC84931","TSS200;Body",0.0151833073077455
"chr7",139320460,139320507,2,7.43968653053125,1.79743674195936,7.43968653053125,1.79743674195936,4.13905332903197,3.4874188459328e-05,258280,1,"HIPK2","Body",-0.0395224024816435
"chr9",111929547,111929752,2,4.21096972241913,1.01810252055567,4.21096972241913,1.01810252055567,4.13609596027798,3.53264510880288e-05,258280,1,"C9orf4","1stExon;TSS200",0.0521600411022587
"chr7",157550679,157551024,2,-12.8871844542771,3.13099765306793,-12.8871844542771,3.13099765306793,-4.11599939771578,3.85505310338517e-05,258280,1,"PTPRN2","Body",-0.0264298459082928
"chr11",94501303,94501367,2,-27.6122857365915,6.72019560502297,-27.6122857365915,6.72019560502297,-4.10885149175611,3.9763166087717e-05,258280,1,"AMOTL1","TSS200;TSS1500",-0.00284085934296653
"chr1",15573525,15573621,4,-8.98929275995923,2.1911601457734,-8.98929275995923,2.1911601457734,-4.10252658953247,4.0866287361649e-05,258280,1,"FHAD1","TSS1500;TSS200",-0.0283056559322568
"chr5",176314555,176314628,2,18.8828045654908,4.61024451089909,18.8828045654908,4.61024451089909,4.09583581106163,4.20647988707955e-05,258280,1,"HK3","Body",0.0120683579799099
"chr15",42349694,42349787,2,-10.5068007783338,2.56587463558361,-10.5068007783338,2.56587463558361,-4.09482233957391,4.22492235830908e-05,258280,1,"","",-0.0586476687023941
"chr12",124942016,124942176,2,-21.0076650622809,5.1377003109962,-21.0076650622809,5.1377003109962,-4.08892379676532,4.33379183152559e-05,258280,1,"NCOR2","Body",-0.0167365095953078
"chr13",20968936,20969084,2,-10.7952152430832,2.64074350897969,-10.7952152430832,2.64074350897969,-4.08794538597738,4.35210573211651e-05,258280,1,"","",-0.020494255048123
"chr10",121301765,121302009,2,-9.93246008618797,2.43030675632636,-9.93246008618797,2.43030675632636,-4.08691621349143,4.37144900301585e-05,258280,1,"RGS10","Body",0.00263792826200381
"chr6",33739607,33739653,2,-7.61430596760543,1.86357902997009,-7.61430596760543,1.86357902997009,-4.08585085212492,4.3915583296484e-05,258280,1,"LEMD2","3'UTR",-0.0100876384084013
"chr17",74395443,74395633,2,-31.5958830245004,7.7427583102362,-31.5958830245004,7.7427583102362,-4.08070118664682,4.49000467298527e-05,258280,1,"UBE2O","Body",-0.000954783807892656
"chr1",46805334,46805584,2,-9.78871326361304,2.39938151261661,-9.78871326361304,2.39938151261661,-4.07968187307491,4.50973748355777e-05,258280,1,"NSUN4","TSS1500",-0.0103285322648123
"chr1",234350402,234350515,2,-24.612193569398,6.03674725787191,-24.612193569398,6.03674725787191,-4.07706211938949,4.56083111259905e-05,258280,1,"SLC35F3","Body",0.00253333220075852
"chr4",39448432,39448464,2,-9.38248716845414,2.30135109900277,-9.38248716845414,2.30135109900277,-4.07694730826592,4.56308280812176e-05,258280,1,"KLB","Body",-0.0379997319804385
"chr4",39448653,39449053,3,-5.30272511680462,1.30287203165119,-5.30272511680462,1.30287203165119,-4.07002759133929,4.70075701615412e-05,258280,1,"KLB","Body",-0.00216402620059756
"chr20",35094251,35094679,2,-5.9311806074247,1.45746934707189,-5.9311806074247,1.45746934707189,-4.06950624336674,4.71128772184611e-05,258280,1,"DLGAP4","Body;5'UTR",0.00870133018803629
"chr1",27683501,27683912,2,-4.63144700849983,1.13827669028081,-4.63144700849983,1.13827669028081,-4.068823554102,4.72511118598927e-05,258280,1,"MAP3K6","Body",-0.0191235396378814
"chr5",90575141,90575422,3,-9.30365482050488,2.28987496008692,-9.30365482050488,2.28987496008692,-4.06295321040225,4.84557452052759e-05,258280,1,"","",-0.0116554994306571
"chr6",32729563,32729764,5,-9.18695503268568,2.26629167440131,-9.18695503268568,2.26629167440131,-4.05373903829595,5.04054437427791e-05,258280,1,"HLA-DQB2","Body",-0.00165898785583776
"chr5",16465883,16466057,2,-18.7245898745166,4.62358924119978,-18.7245898745166,4.62358924119978,-4.0497952775878,5.12624587310068e-05,258280,1,"ZNF622","TSS200;5'UTR;1stExon",-0.0192193341181605
"chr3",136537169,136537267,2,-9.1682599980324,2.26423297018756,-9.1682599980324,2.26423297018756,-4.04916813717845,5.14000081940149e-05,258280,1,"TMEM22","TSS1500",-0.0232600515116956
"chr10",134998463,134998487,2,-18.0118576728036,4.44988416186279,-18.0118576728036,4.44988416186279,-4.0477138320076,5.17203253442412e-05,258280,1,"KNDC1","Body",-0.0142930421899661
"chr2",236944798,236945083,3,12.2915368534133,3.04213433939157,12.2915368534133,3.04213433939157,4.04043197378049,5.33528392641362e-05,258280,1,"AGAP1","Body",0.00120101364028687
"chr22",49765054,49765229,2,-5.02641835484984,1.24428984573442,-5.02641835484984,1.24428984573442,-4.039588020493,5.35451708974823e-05,258280,1,"","",-0.0373401024636165
"chr6",31688428,31688702,2,13.8564534490395,3.43417803402467,13.8564534490395,3.43417803402467,4.03486753212982,5.46331112600074e-05,258280,1,"LY6G6C","Body",-0.00368247311362224
"chr17",3600383,3600461,2,-13.1233118228309,3.25319382631829,-13.1233118228309,3.25319382631829,-4.03397784560622,5.48404907487802e-05,258280,1,"P2RX5","TSS1500",0.00870517710837702
"chr6",30071399,30071412,2,-15.7778526730104,3.91901194894118,-15.7778526730104,3.91901194894118,-4.02597717959835,5.67391917859406e-05,258280,1,"TRIM31","Body",0.000849981837357953
"chr16",30572815,30572929,3,-7.97561242933777,1.98212696148592,-7.97561242933777,1.98212696148592,-4.02376466508421,5.72751514972227e-05,258280,1,"","",-0.0139508957301462
"chr16",74734251,74734321,2,-22.5487003097268,5.60770614264224,-22.5487003097268,5.60770614264224,-4.02102031314756,5.7946607342901e-05,258280,1,"MLKL","5'UTR",-0.0383295859276707
"chr6",30095136,30095419,16,-1.658504169329,0.412815694708022,-1.658504169329,0.412815694708022,-4.01754146121317,5.88084905386377e-05,258280,1,"","",0.0185520996388033
"chr14",24769227,24769404,2,-16.6512215011911,4.14494115913961,-16.6512215011911,4.14494115913961,-4.01723953655531,5.88838619680194e-05,258280,1,"DHRS1;C14orf21","TSS1500;1stExon;TSS200",-0.00509262476776807
"chr19",847943,848026,3,-5.62586795100429,1.40381066654638,-5.62586795100429,1.40381066654638,-4.00756888736636,6.1346971095814e-05,258280,1,"PRTN3","3'UTR;Body",-0.0331041334545489
"chr4",113207131,113207355,2,-34.6704412031436,8.65171189824978,-34.6704412031436,8.65171189824978,-4.007350407745,6.14037287366163e-05,258280,1,"TIFA","TSS1500;TSS200",-0.00178245539878599
"chr3",32863175,32863439,2,-6.45610817192152,1.61826882783201,-6.45610817192152,1.61826882783201,-3.98951525289575,6.62084619050648e-05,258280,1,"TRIM71","Body",-0.00326201683573824
"chr8",2003835,2004488,5,-25.7704344164598,6.46243789442008,-25.7704344164598,6.46243789442008,-3.98772643350446,6.6709523442135e-05,258280,1,"MYOM2","Body",-0.0167671020012095
"chr2",220253653,220253656,2,-5.82312870580178,1.46052507678157,-5.82312870580178,1.46052507678157,-3.98701042410973,6.69110868556362e-05,258280,1,"DNPEP","TSS1500",0.00524277474243617
"chr22",42828415,42828418,2,-5.90554325992122,1.48679962315653,-5.90554325992122,1.48679962315653,-3.9719832907837,7.127672053639e-05,258280,1,"NFAM1","TSS200",-0.0237241804954451
"chr17",7757543,7757933,3,-8.39080405557591,2.11254157858641,-8.39080405557591,2.11254157858641,-3.97190007554338,7.13016296581297e-05,258280,1,"KDM6B;TMEM88","3'UTR;TSS1500",0.00520577664269158
"chr4",113332969,113333072,4,4.74370145131796,1.19457294022846,4.74370145131796,1.19457294022846,3.97104378608368,7.15584246839761e-05,258280,1,"ALPK1","Body",0.0134585826418586
"chr2",235907735,235907796,2,11.060491784266,2.78724047963643,11.060491784266,2.78724047963643,3.96825888009087,7.23996606843062e-05,258280,1,"SH3BP4","5'UTR",-0.0123450418874604
"chr2",241076313,241076441,4,-9.88389001970365,2.49361978677164,-9.88389001970365,2.49361978677164,-3.96367163596333,7.38057552674444e-05,258280,1,"MYEOV2","TSS1500",-0.0552205079633479
"chr18",72201665,72201716,2,10.0846301271115,2.54477277873279,10.0846301271115,2.54477277873279,3.9628803842099,7.40508885647969e-05,258280,1,"CNDP1","TSS200;1stExon;5'UTR",-0.0419305778608309
"chr6",30684736,30684837,4,-13.994164962131,3.53893767098214,-13.994164962131,3.53893767098214,-3.95434061381682,7.67460122147774e-05,258280,1,"MDC1","5'UTR",-0.000898455526028259
"chr18",74692214,74692235,2,10.7539346299262,2.72125406064679,10.7539346299262,2.72125406064679,3.95183043929762,7.75556870553e-05,258280,1,"MBP","3'UTR",-0.0307678741287454
"chr19",46526333,46526367,2,-2.25151079797333,0.570500276303442,-2.25151079797333,0.570500276303442,-3.94655514027443,7.928366925651e-05,258280,1,"PGLYRP1","TSS200",-0.0332047872509455
"chr7",101500014,101500514,3,-6.39181604057734,1.621311135279,-6.39181604057734,1.621311135279,-3.9423747246869,8.06787933819556e-05,258280,1,"CUX1","Body",-0.0161328649035336
"chr17",48545950,48546118,2,-6.64149911433999,1.6855602078068,-6.64149911433999,1.6855602078068,-3.94023250168067,8.14026758024498e-05,258280,1,"ACSF2;CHAD","Body;1stExon",-0.0418155717733763
"chr12",121164025,121164278,3,-7.41300052565918,1.88342061237794,-7.41300052565918,1.88342061237794,-3.93592407184063,8.2877174967311e-05,258280,1,"ACADS","Body",-0.0188257557010224
"chr6",3724407,3724690,3,-2.75442757123809,0.701056695940365,-2.75442757123809,0.701056695940365,-3.92896549906484,8.53120769581542e-05,258280,1,"C6orf145","Body",0.0150360308826949
"chr11",1481436,1481925,4,-8.66431928190323,2.20609765887764,-8.66431928190323,2.20609765887764,-3.92744140180595,8.58543294263241e-05,258280,1,"BRSK2","Body",-0.00561094976619331
"chr2",28618831,28619094,2,-5.7285149427055,1.46090002280256,-5.7285149427055,1.46090002280256,-3.92122311814059,8.81006401999149e-05,258280,1,"FOSL2","Body",0.00127039949404728
"chr6",30128511,30128775,5,-10.9980256625622,2.80878217356245,-10.9980256625622,2.80878217356245,-3.915585112324,9.01852213684311e-05,258280,1,"TRIM10","1stExon;TSS200",0.00505429769779826
"chr3",50375496,50375624,6,-5.95102514980522,1.52304408575548,-5.95102514980522,1.52304408575548,-3.90732297604721,9.33243693229363e-05,258280,1,"RASSF1","TSS1500;Body;5'UTR;1stExon",0.0117567436160015
"chr15",101389272,101389733,5,-7.0162693528727,1.79926417132666,-7.0162693528727,1.79926417132666,-3.89952151812113,9.63829716012442e-05,258280,1,"","",-0.0832404137169538
"chr21",22369485,22369908,3,-17.5008038090827,4.50032979052925,-17.5008038090827,4.50032979052925,-3.88878251676407,0.00010074834671555,258280,1,"NCAM2","TSS1500",-0.000475286896864167
"chr10",133858385,133858741,3,-4.80533539019,1.23580697300758,-4.80533539019,1.23580697300758,-3.88841906151028,0.000100899306299737,258280,1,"","",-0.0221203686622159
"chr6",168476697,168476759,2,-22.5838937615122,5.8207031103945,-22.5838937615122,5.8207031103945,-3.8799253858494,0.000104488512934298,258280,1,"FRMD1","TSS200;Body;TSS1500",-0.00868531878468792
"chr8",144631887,144631915,2,-24.1644537816918,6.25002567771625,-24.1644537816918,6.25002567771625,-3.86629672064346,0.00011050048589401,258280,1,"","",-0.0201878138930298
"chr22",44419911,44420316,2,-42.4233387331476,10.9728243552621,-42.4233387331476,10.9728243552621,-3.86621870173319,0.000110535823256155,258280,1,"PARVB","Body;TSS1500;1stExon",-0.00503536292556362
"chr17",61904685,61904790,2,-19.8113477690421,5.12512989621997,-19.8113477690421,5.12512989621997,-3.86553085876984,0.000110847831888092,258280,1,"PSMC5;FTSJ3","TSS200;1stExon;5'UTR",-0.00559465962235135
"chr2",71693870,71694284,4,-4.98561333575823,1.29061428869646,-4.98561333575823,1.29061428869646,-3.86297701755168,0.000112013549704917,258280,1,"DYSF","Body;1stExon;5'UTR",-0.0125121494834985
"chr5",78908495,78908678,2,-25.0243687979016,6.49033123600968,-25.0243687979016,6.49033123600968,-3.85563816204963,0.000115428115963718,258280,1,"PAPD4","1stExon;5'UTR",-0.0173751003725498
"chr1",248903100,248903325,4,10.5487492169007,2.74013868026536,10.5487492169007,2.74013868026536,3.84971362685889,0.000118256005348864,258280,1,"LOC646627","TSS200;1stExon",0.00852786214997864
"chr6",31276212,31276653,4,-10.4982316290273,2.7305003508578,-10.4982316290273,2.7305003508578,-3.84480142100302,0.0001206501012692,258280,1,"","",0.00302071803204215
"chr1",236686564,236686804,5,-7.35505196400917,1.91304077650579,-7.35505196400917,1.91304077650579,-3.84469168369914,0.000120704102955318,258280,1,"LGALS8","TSS200;5'UTR;TSS1500;1stExon",0.00355487467415236
"chr3",133464867,133465180,3,4.52861047307268,1.17837389844376,4.52861047307268,1.17837389844376,3.84310147997463,0.00012148920392043,258280,1,"TF","TSS200;5'UTR;1stExon",-0.00692393808591211
"chr11",17760574,17760956,3,5.61734706069026,1.46305150984216,5.61734706069026,1.46305150984216,3.8394731989281,0.000123298587556192,258280,1,"KCNC1","Body",0.0436762914681669
"chr1",27113753,27114177,2,-13.4266822921394,3.49899095457582,-13.4266822921394,3.49899095457582,-3.83730122953894,0.000124393848600111,258280,1,"PIGV","TSS1500",-0.00815027836876044
"chr2",37383568,37383994,2,-13.4082820455503,3.5155640951844,-13.4082820455503,3.5155640951844,-3.8139774108846,0.000136747972972523,258280,1,"EIF2AK2","5'UTR",-0.00657119010335843
"chr11",6342214,6342231,2,-12.3194292606709,3.23036709602478,-12.3194292606709,3.23036709602478,-3.81363135967765,0.000136939685847596,258280,1,"PRKCDBP","TSS1500",-0.0256886311941136
"chr21",46306688,46306700,2,-14.8082242253088,3.88629332536243,-14.8082242253088,3.88629332536243,-3.81037224562244,0.000138757703016434,258280,1,"ITGB2","Body",-0.00760391747796757
"chr11",67182488,67182672,2,3.06289963090486,0.805015222761215,3.06289963090486,0.805015222761215,3.80477231275089,0.00014193468867943,258280,1,"ATPGD1","TSS1500",-0.0418946478944153
"chr2",239695552,239696014,4,-6.01917930200424,1.58216393300286,-6.01917930200424,1.58216393300286,-3.8043967356658,0.000142150196250451,258280,1,"","",-0.0157804503199118
"chr2",121107018,121107495,3,-6.64257742330761,1.74860458991769,-6.64257742330761,1.74860458991769,-3.79878759418119,0.000145405637222174,258280,1,"INHBB","Body;3'UTR",-0.0390084203643643
"chr14",55878680,55878799,2,-19.1114006703453,5.03959056002057,-19.1114006703453,5.03959056002057,-3.79225265281617,0.000149286915883843,258280,1,"KIAA0831","TSS200;TSS1500",-0.00866948970075789
"chr15",90319420,90319680,5,-9.00526475638951,2.3771027164707,-9.00526475638951,2.3771027164707,-3.78833640380492,0.000151659406919608,258280,1,"MESP2","1stExon;TSS200",-0.00937743095948881
"chr11",1221141,1221398,2,-6.87196246436459,1.8142177385416,-6.87196246436459,1.8142177385416,-3.78783776521156,0.000151964020418503,258280,1,"","",-0.0646846243493892
"chr2",99439848,99439997,3,-9.61954135850949,2.54025475721566,-9.61954135850949,2.54025475721566,-3.7868411942483,0.000152574542621105,258280,1,"C2orf55","Body",-0.00136579200269244
"chr15",35086890,35086928,2,-9.82453698444797,2.59689729718587,-9.82453698444797,2.59689729718587,-3.78318272158639,0.000154835660555546,258280,1,"ACTC1","Body",-0.0316179316642539
"chr10",99258642,99258646,2,21.3918106775146,5.65755304669896,21.3918106775146,5.65755304669896,3.78110651388345,0.0001561328505356,258280,1,"MMS19;UBTD1","TSS1500;TSS200",0.013074576662673
"chr19",49699879,49700006,3,-6.80905700251661,1.80281866545521,-6.80905700251661,1.80281866545521,-3.77689511041163,0.000158795565139185,258280,1,"TRPM4","Body",-0.019649526678919
"chr17",48258561,48258695,2,8.82442293749427,2.33807257117024,8.82442293749427,2.33807257117024,3.77422969941326,0.0001605028262209,258280,1,"","",-0.030385334560158
"chr11",62474735,62474744,2,10.2008585404373,2.7040145149369,10.2008585404373,2.7040145149369,3.77248660615097,0.000161628645478461,258280,1,"BSCL2;GNG3","5'UTR;TSS1500;1stExon",0.049740749738578
"chr2",175206474,175206966,3,-20.5045200374441,5.44933233138854,-20.5045200374441,5.44933233138854,-3.76275822256915,0.000168049648793448,258280,1,"","",0.000685924365112389
"chr7",157294357,157294502,3,-5.29015644828657,1.40613150104209,-5.29015644828657,1.40613150104209,-3.76220605566836,0.000168421196966304,258280,1,"","",-0.0151433315231977
