"chr","start","end","n","B","S","estimate","se","z","p.value","number.tests","p.adjust","Genes","Regions","Delta_Beta"
"chr11",1481779,1482176,3,-6.66878126165561,1.43947824508517,-6.66878126165561,1.43947824508517,-4.63277669143311,3.60793648740335e-06,266988,0.963275746898846,"BRSK2","Body",-0.00451238340697483
"chr1",205291028,205291215,2,-13.2670319576879,2.86548005189331,-13.2670319576879,2.86548005189331,-4.62995090435962,3.65752442600193e-06,266988,0.976515131449404,"NUAK2","TSS200;TSS1500",-0.0105660304440588
"chr1",2005489,2005560,2,12.4680403755562,2.69560127363025,12.4680403755562,2.69560127363025,4.62532812160497,3.7400584403741e-06,266988,0.998550722878601,"PRKCZ","Body;5'UTR",0.0120336025551398
"chr4",3231575,3231709,2,-19.1671312688426,4.14464858770662,-19.1671312688426,4.14464858770662,-4.62454918993469,3.75413989961126e-06,266988,1,"HTT","Body",0.00599148477302963
"chr10",102977010,102977196,2,-13.9432699731629,3.01957039234431,-13.9432699731629,3.01957039234431,-4.61763369004877,3.8814062285502e-06,266988,1,"","",-0.00543401437926447
"chr5",76937348,76937424,2,-21.5521411211229,4.67050470429485,-21.5521411211229,4.67050470429485,-4.6145208035663,3.94003310627572e-06,266988,1,"","",0.000729070415194349
"chr10",45470199,45470290,2,-16.8111565466179,3.65069181416521,-16.8111565466179,3.65069181416521,-4.60492350556358,4.12617501777839e-06,266988,1,"RASSF4","Body",-0.0396892845473721
"chr18",77376639,77377589,5,-12.9398300318,2.81518023927247,-12.9398300318,2.81518023927247,-4.59644816032954,4.29753832099255e-06,266988,1,"","",-0.0382446658046513
"chr2",233274291,233274723,3,-13.6598830145924,2.97365507595065,-13.6598830145924,2.97365507595065,-4.59363398434013,4.35593120959348e-06,266988,1,"ALPPL2","Body;3'UTR",-0.03169643417274
"chr4",1294996,1295047,2,-4.09941785672538,0.893767679380432,-4.09941785672538,0.893767679380432,-4.58667050879165,4.50370603133479e-06,266988,1,"MAEA","Body",0.0173841649842296
"chr22",24890814,24890831,2,-16.5022832543138,3.61310935135986,-16.5022832543138,3.61310935135986,-4.56733567947587,4.93962629717505e-06,266988,1,"C22orf45;UPB1","TSS200;TSS1500",-0.0185591137828182
"chr11",66327000,66327250,2,-10.233772232982,2.24482820495521,-10.233772232982,2.24482820495521,-4.55882201158736,5.14413441111471e-06,266988,1,"ACTN3","Body",-0.0127805994908972
"chr6",25138551,25138905,3,-11.650721558299,2.55575560016519,-11.650721558299,2.55575560016519,-4.55862115984247,5.1490556473183e-06,266988,1,"CMAH","TSS1500;Body;TSS200",-0.0243917187447885
"chr6",24358236,24358304,2,-19.9369155177361,4.37378030025377,-19.9369155177361,4.37378030025377,-4.55828005731778,5.15742361577511e-06,266988,1,"KAAG1;DCDC2","1stExon;3'UTR;5'UTR;TSS200",-0.0142860928991767
"chr5",43044703,43045001,2,6.26692339200627,1.37664845434071,6.26692339200627,1.37664845434071,4.55230481844951,5.30613807179696e-06,266988,1,"LOC153684","Body",0.0342754865902942
"chr22",30901640,30901647,2,-7.23108179760259,1.59120370391356,-7.23108179760259,1.59120370391356,-4.54440985765542,5.5089375664079e-06,266988,1,"SEC14L4","1stExon;5'UTR",-0.00908622515592028
"chr14",76597657,76597824,2,-6.41531904043853,1.41434519569639,-6.41531904043853,1.41434519569639,-4.53589340138409,5.73601484427397e-06,266988,1,"","",-0.0428151356642531
"chr2",218770208,218770237,2,5.46307490484897,1.20582595223262,5.46307490484897,1.20582595223262,4.53056669972473,5.88256785244577e-06,266988,1,"TNS1","5'UTR",-0.0572885379790876
"chr1",2004968,2005180,3,20.820835560772,4.60830018504157,20.820835560772,4.60830018504157,4.51811616533922,6.2392253037634e-06,266988,1,"PRKCZ","TSS200;Body;1stExon;5'UTR",0.02579145078333
"chr19",695447,695549,2,-10.5638241523643,2.33857352497715,-10.5638241523643,2.33857352497715,-4.5172084775344,6.26602066165623e-06,266988,1,"PRSSL1","TSS200;5'UTR;1stExon",-0.0347929474132972
"chr17",900819,901284,2,-27.10324068271,6.00588889169464,-27.10324068271,6.00588889169464,-4.51277757072566,6.3984114834685e-06,266988,1,"TIMM22","Body",-0.00042364615322041
"chr6",30069296,30070087,12,-9.7928132954684,2.17352549325873,-9.7928132954684,2.17352549325873,-4.50549732489505,6.6217673395144e-06,266988,1,"","",-0.00462857593983229
"chr14",104171840,104171944,2,-4.27510390317029,0.951874892695234,-4.27510390317029,0.951874892695234,-4.49124557857109,7.080784950115e-06,266988,1,"XRCC3","Body",-0.0163172236793176
"chr4",15704453,15704844,4,-8.83913057494683,1.9715309475904,-8.83913057494683,1.9715309475904,-4.48338413644989,7.34685010768322e-06,266988,1,"BST1","TSS200;1stExon",-0.000622183800526737
"chr1",2191299,2191402,3,-10.1793827306441,2.27152666576575,-10.1793827306441,2.27152666576575,-4.48129572241341,7.41912248480289e-06,266988,1,"SKI","Body",0.0146467396603655
"chr3",42947385,42947771,3,-7.77687078047796,1.73551983279922,-7.77687078047796,1.73551983279922,-4.48100369324772,7.42928256486184e-06,266988,1,"ZNF662","5'UTR;1stExon;TSS1500;TSS200",-0.0271539900262883
"chr2",95663959,95664359,5,-11.3090012221024,2.53170619184435,-11.3090012221024,2.53170619184435,-4.46694851817058,7.93432138106307e-06,266988,1,"","",-0.00894152579808791
"chr16",15596215,15596369,2,-3.55519206241248,0.796524858328947,-3.55519206241248,0.796524858328947,-4.4633786695258,8.06772903392554e-06,266988,1,"C16orf45","Body;1stExon",0.01240412588023
"chr15",70364327,70364359,2,-21.6894085502426,4.86991194650587,-21.6894085502426,4.86991194650587,-4.45375784788154,8.43802634474008e-06,266988,1,"TLE3","Body",-0.0141978736629585
"chr5",171094783,171094806,2,-6.49799439926835,1.48008950376796,-6.49799439926835,1.48008950376796,-4.39027125233033,1.13209351245682e-05,266988,1,"","",-0.0193963963632532
"chr11",6341842,6341888,5,-4.26416122214328,0.971940916491471,-4.26416122214328,0.971940916491471,-4.38726382415931,1.14785526101139e-05,266988,1,"PRKCDBP","TSS200",-0.035062295556374
"chr16",4163819,4163907,2,-6.55263098926477,1.49472006550977,-6.55263098926477,1.49472006550977,-4.38385162577584,1.16599203245726e-05,266988,1,"ADCY9","Body",-0.0238750922251242
"chr1",27961746,27962037,5,-7.06340468298843,1.61201249748668,-7.06340468298843,1.61201249748668,-4.38173072107141,1.17740272702081e-05,266988,1,"FGR","TSS1500;TSS200",-0.00508724859112567
"chr16",86965114,86965319,2,-14.5445603511278,3.32746077991521,-14.5445603511278,3.32746077991521,-4.37106890603182,1.23639763275845e-05,266988,1,"","",-0.0259216090274132
"chr4",1376165,1376261,2,11.6591961476787,2.6712578145551,11.6591961476787,2.6712578145551,4.36468396429216,1.27306675001719e-05,266988,1,"KIAA1530","Body",-0.0306326345129506
"chr5",140536238,140536320,2,-12.5365743352474,2.89249078189452,-12.5365743352474,2.89249078189452,-4.33417952918632,1.46304745288451e-05,266988,1,"PCDHB17","Body",-0.023723944473689
"chr6",32054867,32055046,4,-5.69784939301901,1.31798955309983,-5.69784939301901,1.31798955309983,-4.32313699271592,1.53826148611928e-05,266988,1,"TNXB","Body",-0.00195647063037654
"chr2",636937,637432,2,-11.3696516139403,2.63422224546388,-11.3696516139403,2.63422224546388,-4.31613226010783,1.58786861593391e-05,266988,1,"","",-0.0153819605161019
"chr17",72839489,72839750,2,-10.7820143694277,2.5024654228592,-10.7820143694277,2.5024654228592,-4.30855678201884,1.64323291787492e-05,266988,1,"GRIN2C","Body",-0.00413286670029689
"chr8",1704013,1704075,2,-10.8465807303635,2.51842879029947,-10.8465807303635,2.51842879029947,-4.30688402711349,1.65570360085969e-05,266988,1,"","",-0.0238287545951817
"chr6",33267684,33267761,4,-19.5817459755484,4.55595421504938,-19.5817459755484,4.55595421504938,-4.29805591787234,1.7230270031128e-05,266988,1,"TAPBP;RGL2","3'UTR;TSS1500",-0.00137777192428908
"chr4",187026278,187026710,2,-18.0135945916228,4.21505208500902,-18.0135945916228,4.21505208500902,-4.27363511252656,1.92311659142387e-05,266988,1,"","",0.00162218188432575
"chr10",135341933,135342218,2,-16.147065999198,3.77939951763329,-16.147065999198,3.77939951763329,-4.27238928402825,1.93389580245102e-05,266988,1,"CYP2E1","Body",-0.0325565935373261
"chr21",37948941,37948943,2,15.7534490158957,3.68886999280397,15.7534490158957,3.68886999280397,4.2705351629704,1.95004471284733e-05,266988,1,"CLDN14","TSS200",-0.021413179665827
"chr19",46526483,46526675,4,-8.42054190437392,1.97187925529926,-8.42054190437392,1.97187925529926,-4.27031314505918,1.95198701840829e-05,266988,1,"PGLYRP1","TSS200;TSS1500",-0.0383998862496711
"chr19",22700869,22701260,2,-9.38075886324553,2.20522456915928,-9.38075886324553,2.20522456915928,-4.25387917150852,2.10098700060889e-05,266988,1,"","",-0.0137105079515805
"chr2",170624727,170624998,2,-7.59415870438015,1.78536316988048,-7.59415870438015,1.78536316988048,-4.25356523115043,2.10393611714427e-05,266988,1,"","",-0.0194619827103202
"chr2",236442942,236442999,2,4.81216711678494,1.13155268134999,4.81216711678494,1.13155268134999,4.25271151409744,2.11197577207478e-05,266988,1,"AGAP1","Body",-0.0359172739748029
"chr1",3649771,3649890,2,-12.7487547145804,2.9998815954849,-12.7487547145804,2.9998815954849,-4.24975263482681,2.14006718210567e-05,266988,1,"TP73","3'UTR",0.00139274118276034
"chr12",58013475,58013569,5,-5.45318002272374,1.29083846799217,-5.45318002272374,1.29083846799217,-4.22452549869067,2.39444741302842e-05,266988,1,"SLC26A10","TSS200;TSS1500",-0.0341636802033595
"chr11",89224799,89225042,3,5.91630339675874,1.40049417742746,5.91630339675874,1.40049417742746,4.22443983853348,2.39535827831861e-05,266988,1,"NOX4","5'UTR;TSS200;TSS1500",-0.0339921023946164
"chr16",86411296,86411373,3,-9.47719595033412,2.24457915026572,-9.47719595033412,2.24457915026572,-4.22225963794246,2.4186526745822e-05,266988,1,"","",-0.0104845636068447
"chr6",30071503,30071612,4,-12.0048746835186,2.85110703946674,-12.0048746835186,2.85110703946674,-4.21060118660574,2.54692015488021e-05,266988,1,"TRIM31","Body",-0.0158280099161597
"chr2",174877447,174877566,2,-9.8231354996649,2.3341587894058,-9.8231354996649,2.3341587894058,-4.20842641222602,2.57155246792155e-05,266988,1,"","",-0.0208642770443008
"chr18",74692214,74692235,2,10.8065743068447,2.57357094099776,10.8065743068447,2.57357094099776,4.19905825586258,2.68027364394133e-05,266988,1,"MBP","3'UTR",-0.0307678741287454
"chr4",2059525,2059595,2,-6.4652648074618,1.5438705751497,-6.4652648074618,1.5438705751497,-4.18769870449465,2.81797271504149e-05,266988,1,"","",-0.000286030279938343
"chr16",66613096,66613278,6,-8.17634843742967,1.95855419647325,-8.17634843742967,1.95855419647325,-4.17468582291608,2.98397570276971e-05,266988,1,"CMTM2","TSS200;TSS1500",0.00633984325902228
"chr12",213776,214224,3,-6.48225037793185,1.55491025513131,-6.48225037793185,1.55491025513131,-4.16889036299038,3.06086171483329e-05,266988,1,"IQSEC3","Body;5'UTR",-0.0349505711262228
"chr11",65779263,65779667,4,-8.72863807152633,2.0977455348742,-8.72863807152633,2.0977455348742,-4.16096133988425,3.16910735572213e-05,266988,1,"CST6","1stExon;TSS200",-0.00532213630765856
"chr17",3600383,3600461,2,-13.1499110199058,3.16192422191911,-13.1499110199058,3.16192422191911,-4.15883180524944,3.19879321816619e-05,266988,1,"P2RX5","TSS1500",0.00870517710837702
"chr16",54228169,54228323,2,-11.5231560975074,2.77544307742828,-11.5231560975074,2.77544307742828,-4.15182577197177,3.29833329890099e-05,266988,1,"","",-0.0498672299410598
"chr6",29717188,29717223,2,-15.0770182823206,3.64029211374433,-15.0770182823206,3.64029211374433,-4.14170561351261,3.44732635342089e-05,266988,1,"LOC285830","TSS1500",-0.00015950960313646
"chr1",27683501,27683912,2,-4.62570546052047,1.12030206981399,-4.62570546052047,1.12030206981399,-4.12898055368986,3.6437521621775e-05,266988,1,"MAP3K6","Body",-0.0191235396378814
"chr11",94501303,94501367,2,-27.6357692112102,6.70209411320577,-27.6357692112102,6.70209411320577,-4.12345287076122,3.73234854797514e-05,266988,1,"AMOTL1","TSS200;TSS1500",-0.00284085934296653
"chr12",124942016,124942176,2,-21.0396272962517,5.10603156515642,-21.0396272962517,5.10603156515642,-4.120543915127,3.77979010157635e-05,266988,1,"NCOR2","Body",-0.0167365095953078
"chr1",15573525,15573621,4,-8.98979026327622,2.18355762798239,-8.98979026327622,2.18355762798239,-4.11703824440978,3.83772408643129e-05,266988,1,"FHAD1","TSS1500;TSS200",-0.0283056559322568
"chr20",35094251,35094679,2,-5.9366617613177,1.44460805490455,-5.9366617613177,1.44460805490455,-4.10953112241228,3.96463282313204e-05,266988,1,"DLGAP4","Body;5'UTR",0.00870133018803629
"chr7",154862548,154863381,7,-6.56969650623469,1.59957315581272,-6.56969650623469,1.59957315581272,-4.10715601369085,4.00560681914197e-05,266988,1,"HTR5A","1stExon;Body;5'UTR",0.00373822656657645
"chr5",16465883,16466057,2,-18.747359372125,4.56579518968044,-18.747359372125,4.56579518968044,-4.10604475086785,4.02491538116701e-05,266988,1,"ZNF622","TSS200;5'UTR;1stExon",-0.0192193341181605
"chr9",111929547,111929752,2,4.19486281016114,1.02323407208936,4.19486281016114,1.02323407208936,4.09961212647618,4.13843133786716e-05,266988,1,"C9orf4","1stExon;TSS200",0.0521600411022587
"chr15",42349694,42349787,2,-10.4978319718084,2.56104165496202,-10.4978319718084,2.56104165496202,-4.0990477259395,4.14853492267175e-05,266988,1,"","",-0.0586476687023941
"chr4",39448432,39448464,2,-9.38470080789991,2.29304351927099,-9.38470080789991,2.29304351927099,-4.09268325220602,4.26410016436208e-05,266988,1,"KLB","Body",-0.0379997319804385
"chr10",121301765,121302009,2,-9.9409282126677,2.4314199183279,-9.9409282126677,2.4314199183279,-4.08852791643828,4.34119309948869e-05,266988,1,"RGS10","Body",0.00263792826200381
"chr2",236944798,236945083,3,12.2739231082806,3.00306278433311,12.2739231082806,3.00306278433311,4.08713503171271,4.36732950633888e-05,266988,1,"AGAP1","Body",0.00120101364028687
"chr5",176314555,176314628,2,18.9009519277211,4.62539233269169,18.9009519277211,4.62539233269169,4.08634566934606,4.38220747318527e-05,266988,1,"HK3","Body",0.0120683579799099
"chr6",33739607,33739653,2,-7.61080251899195,1.86379024707361,-7.61080251899195,1.86379024707361,-4.08350807229618,4.43608875761666e-05,266988,1,"LEMD2","3'UTR",-0.0100876384084013
"chr5",90575141,90575422,3,-9.28822007634381,2.27677844836862,-9.28822007634381,2.27677844836862,-4.07954497417133,4.51239395502429e-05,266988,1,"","",-0.0116554994306571
"chr1",46805334,46805584,2,-9.7921029209302,2.4010273274616,-9.7921029209302,2.4010273274616,-4.0782971559439,4.53667590336392e-05,266988,1,"NSUN4","TSS1500",-0.0103285322648123
"chr1",234350402,234350515,2,-24.6196048896094,6.04414286803161,-24.6196048896094,6.04414286803161,-4.07329962695393,4.63517306020668e-05,266988,1,"SLC35F3","Body",0.00253333220075852
"chr7",139320460,139320507,2,7.36538061104005,1.80909787414994,7.36538061104005,1.80909787414994,4.0713002410115,4.67514442975226e-05,266988,1,"HIPK2","Body",-0.0395224024816435
"chr4",39448653,39449053,3,-5.3025465295156,1.30623554242522,-5.3025465295156,1.30623554242522,-4.05941069377935,4.91967190056708e-05,266988,1,"KLB","Body",-0.00216402620059756
"chr16",30572815,30572929,3,-7.97843176449788,1.96793674453088,-7.97843176449788,1.96793674453088,-4.0542114916401,5.03036910442727e-05,266988,1,"","",-0.0139508957301462
"chr10",134998463,134998487,2,-18.0042890517363,4.44921645463111,-18.0042890517363,4.44921645463111,-4.04662017128789,5.19624542202378e-05,266988,1,"KNDC1","Body",-0.0142930421899661
"chr3",136537169,136537267,2,-9.16722713026265,2.26596673380069,-9.16722713026265,2.26596673380069,-4.04561417143426,5.21861237608566e-05,266988,1,"TMEM22","TSS1500",-0.0232600515116956
"chr6",32729563,32729764,5,-9.1868044794796,2.27225466923927,-9.1868044794796,2.27225466923927,-4.04303470198402,5.27638078301779e-05,266988,1,"HLA-DQB2","Body",-0.00165898785583776
"chr13",20968936,20969084,2,-10.789084807743,2.66998900505901,-10.789084807743,2.66998900505901,-4.0408723733694,5.32527350757268e-05,266988,1,"","",-0.020494255048123
"chr4",113207131,113207355,2,-34.5862816382718,8.56029298259584,-34.5862816382718,8.56029298259584,-4.04031517479485,5.33794179340438e-05,266988,1,"TIFA","TSS1500;TSS200",-0.00178245539878599
"chr17",7757543,7757933,3,-8.42709964304012,2.08819531761126,-8.42709964304012,2.08819531761126,-4.03558976115324,5.44653114874315e-05,266988,1,"KDM6B;TMEM88","3'UTR;TSS1500",0.00520577664269158
"chr6",31688428,31688702,2,13.8561435157518,3.43406610430774,13.8561435157518,3.43406610430774,4.0349087917587,5.4623511988599e-05,266988,1,"LY6G6C","Body",-0.00368247311362224
"chr7",157550679,157551024,2,-12.8182261463795,3.17910089211546,-12.8182261463795,3.17910089211546,-4.03202873434128,5.52974240176834e-05,266988,1,"PTPRN2","Body",-0.0264298459082928
"chr11",17760574,17760956,3,5.65042610442947,1.4033281035328,5.65042610442947,1.4033281035328,4.02644690874846,5.66260175427657e-05,266988,1,"KCNC1","Body",0.0436762914681669
"chr2",235907735,235907796,2,11.0957023545286,2.75707880142593,11.0957023545286,2.75707880142593,4.02444150264766,5.71106873313439e-05,266988,1,"SH3BP4","5'UTR",-0.0123450418874604
"chr6",30095136,30095419,16,-1.65706058639866,0.411795223485322,-1.65706058639866,0.411795223485322,-4.0239917606954,5.72199197926614e-05,266988,1,"","",0.0185520996388033
"chr6",30071399,30071412,2,-15.7623192017022,3.92227266283704,-15.7623192017022,3.92227266283704,-4.01866992854625,5.85275919552562e-05,266988,1,"TRIM31","Body",0.000849981837357953
"chr14",24769227,24769404,2,-16.6648622908581,4.14739769234257,-16.6648622908581,4.14739769234257,-4.01814909663155,5.86570794047404e-05,266988,1,"DHRS1;C14orf21","TSS1500;1stExon;TSS200",-0.00509262476776807
"chr16",74734251,74734321,2,-22.521077546345,5.61016998379951,-22.521077546345,5.61016998379951,-4.01433069075966,5.96147175423215e-05,266988,1,"MLKL","5'UTR",-0.0383295859276707
"chr22",49765054,49765229,2,-5.02907154325473,1.25455554909092,-5.02907154325473,1.25455554909092,-4.00864796054579,6.10673722527199e-05,266988,1,"","",-0.0373401024636165
"chr19",847943,848026,3,-5.63083231602126,1.40583075533129,-5.63083231602126,1.40583075533129,-4.00534153536449,6.1927938163513e-05,266988,1,"PRTN3","3'UTR;Body",-0.0331041334545489
"chr2",220253653,220253656,2,-5.83877291362492,1.46237174754722,-5.83877291362492,1.46237174754722,-3.9926734931922,6.53324994182139e-05,266988,1,"DNPEP","TSS1500",0.00524277474243617
"chr2",241076313,241076441,4,-9.80574753413013,2.45799836083655,-9.80574753413013,2.45799836083655,-3.98932224299485,6.62623534965612e-05,266988,1,"MYEOV2","TSS1500",-0.0552205079633479
"chr22",42828415,42828418,2,-5.91618897516328,1.48322429701252,-5.91618897516328,1.48322429701252,-3.98873520820791,6.64265186794969e-05,266988,1,"NFAM1","TSS200",-0.0237241804954451
"chr2",128458399,128458556,3,-10.6921141593762,2.68302648463919,-10.6921141593762,2.68302648463919,-3.9850945268675,6.74532681085358e-05,266988,1,"SFT2D3","TSS200",-0.00906250691783095
"chr8",2003835,2004488,5,-25.7310724385885,6.46364142234097,-25.7310724385885,6.46364142234097,-3.98089416743501,6.86565141862643e-05,266988,1,"MYOM2","Body",-0.0167671020012095
"chr17",74395443,74395633,2,-31.3748491909343,7.91445884591535,-31.3748491909343,7.91445884591535,-3.9642444040412,7.36287882418012e-05,266988,1,"UBE2O","Body",-0.000954783807892656
"chr6",30128511,30128775,5,-11.0490543497219,2.79328365084044,-11.0490543497219,2.79328365084044,-3.95557907139058,7.63494895601572e-05,266988,1,"TRIM10","1stExon;TSS200",0.00505429769779826
"chr4",113332969,113333072,4,4.7374286937301,1.19785472484965,4.7374286937301,1.19785472484965,3.95492758466578,7.65578369355885e-05,266988,1,"ALPK1","Body",0.0134585826418586
"chr6",30684736,30684837,4,-13.991076073866,3.54045712028452,-13.991076073866,3.54045712028452,-3.95177108450381,7.75749297633669e-05,266988,1,"MDC1","5'UTR",-0.000898455526028259
"chr12",121164025,121164278,3,-7.41747674227496,1.87951135720655,-7.41747674227496,1.87951135720655,-3.9464921102149,7.93045338016672e-05,266988,1,"ACADS","Body",-0.0188257557010224
"chr17",48545950,48546118,2,-6.63961357847264,1.68422560402416,-6.63961357847264,1.68422560402416,-3.9422352697931,8.07257310636033e-05,266988,1,"ACSF2;CHAD","Body;1stExon",-0.0418155717733763
"chr2",28618831,28619094,2,-5.72907960396936,1.4576843507039,-5.72907960396936,1.4576843507039,-3.93026075995318,8.48537867278222e-05,266988,1,"FOSL2","Body",0.00127039949404728
"chr11",6342214,6342231,2,-12.3129169603174,3.14552537633751,-12.3129169603174,3.14552537633751,-3.91442302546416,9.06206404563045e-05,266988,1,"PRKCDBP","TSS1500",-0.0256886311941136
"chr7",101500014,101500514,3,-6.38257669477839,1.63286546626054,-6.38257669477839,1.63286546626054,-3.9088196955964,9.27481516460146e-05,266988,1,"CUX1","Body",-0.0161328649035336
"chr3",50375496,50375624,6,-5.96068973036612,1.52716076776945,-5.96068973036612,1.52716076776945,-3.90311868675897,9.49611066315017e-05,266988,1,"RASSF1","TSS1500;Body;5'UTR;1stExon",0.0117567436160015
"chr21",22369485,22369908,3,-17.5129578949163,4.49290650247721,-17.5129578949163,4.49290650247721,-3.89791282886931,9.70253275935358e-05,266988,1,"NCAM2","TSS1500",-0.000475286896864167
"chr6",3724407,3724690,3,-2.74793032432362,0.706289469442382,-2.74793032432362,0.706289469442382,-3.89065736247367,9.99730180389595e-05,266988,1,"C6orf145","Body",0.0150360308826949
"chr2",74612759,74612812,2,7.5946803102915,1.9522552191474,7.5946803102915,1.9522552191474,3.89020873695412,0.000100158029522305,266988,1,"LOC100189589","TSS200",0.0321019609277835
"chr1",236686564,236686804,5,-7.38718809212757,1.90244287301485,-7.38718809212757,1.90244287301485,-3.88300127005702,0.000103175029004799,266988,1,"LGALS8","TSS200;5'UTR;TSS1500;1stExon",0.00355487467415236
"chr22",44419911,44420316,2,-42.4160448034055,10.9573736653771,-42.4160448034055,10.9573736653771,-3.87100468586109,0.000108387708263348,266988,1,"PARVB","Body;TSS1500;1stExon",-0.00503536292556362
"chr11",62474735,62474744,2,10.1754507424211,2.62879536400434,10.1754507424211,2.62879536400434,3.87076562966895,0.000108494063698347,266988,1,"BSCL2;GNG3","5'UTR;TSS1500;1stExon",0.049740749738578
"chr5",78908495,78908678,2,-25.0468317212376,6.477279915319,-25.0468317212376,6.477279915319,-3.86687499207821,0.000110238899555043,266988,1,"PAPD4","1stExon;5'UTR",-0.0173751003725498
"chr19",46526333,46526367,2,-2.24986020265593,0.582062201025161,-2.24986020265593,0.582062201025161,-3.86532607459023,0.000110940883283319,266988,1,"PGLYRP1","TSS200",-0.0332047872509455
"chr3",133464867,133465180,3,4.55119929003557,1.17769891642308,4.55119929003557,1.17769891642308,3.86448456950144,0.000111324026872072,266988,1,"TF","TSS200;5'UTR;1stExon",-0.00692393808591211
"chr10",133858385,133858741,3,-4.78638998595946,1.23892140358024,-4.78638998595946,1.23892140358024,-3.86335240647853,0.000111841478936101,266988,1,"","",-0.0221203686622159
"chr8",144631887,144631915,2,-24.1828104191838,6.27816357441441,-24.1828104191838,6.27816357441441,-3.85189237785022,0.000117208536584769,266988,1,"","",-0.0201878138930298
"chr6",168476697,168476759,2,-22.5700611308863,5.86509131950457,-22.5700611308863,5.86509131950457,-3.84820284994177,0.000118987510887308,266988,1,"FRMD1","TSS200;Body;TSS1500",-0.00868531878468792
"chr1",248903100,248903325,4,10.5423413922272,2.74097651471759,10.5423413922272,2.74097651471759,3.84619909569472,0.000119964295720838,266988,1,"LOC646627","TSS200;1stExon",0.00852786214997864
"chr21",46306688,46306700,2,-14.7993177339561,3.85736550333739,-14.7993177339561,3.85736550333739,-3.83663869061714,0.000124729769006473,266988,1,"ITGB2","Body",-0.00760391747796757
"chr2",121107018,121107495,3,-6.63466702863688,1.73267625481803,-6.63466702863688,1.73267625481803,-3.82914408285329,0.000128589708755196,266988,1,"INHBB","Body;3'UTR",-0.0390084203643643
"chr6",31276212,31276653,4,-10.5376961068519,2.7539825669018,-10.5376961068519,2.7539825669018,-3.8263481524891,0.000130058313975718,266988,1,"","",0.00302071803204215
"chr1",2984275,2984445,2,-7.7212676294457,2.02206698008453,-7.7212676294457,2.02206698008453,-3.81850240644498,0.000134264274984081,266988,1,"PRDM16;FLJ42875","TSS1500;TSS200;Body",0.0305722117920595
"chr11",1221141,1221398,2,-6.87921092507361,1.80196548121658,-6.87921092507361,1.80196548121658,-3.81761526332301,0.000134747839171884,266988,1,"","",-0.0646846243493892
"chr2",37383568,37383994,2,-13.3751406871146,3.50588800122868,-13.3751406871146,3.50588800122868,-3.81505076101321,0.000136154942539351,266988,1,"EIF2AK2","5'UTR",-0.00657119010335843
"chr19",47016623,47017048,3,-6.67255305113685,1.74903894652323,-6.67255305113685,1.74903894652323,-3.81498254478591,0.000136192560077113,266988,1,"","",-0.0291706956619746
"chr17",48258561,48258695,2,8.82957515725457,2.31834738770885,8.82957515725457,2.31834738770885,3.80856432649663,0.000139775986127841,266988,1,"","",-0.030385334560158
"chr14",55878680,55878799,2,-19.1246838183222,5.02222693328306,-19.1246838183222,5.02222693328306,-3.80800869263395,0.000140090349825221,266988,1,"KIAA0831","TSS200;TSS1500",-0.00866948970075789
"chr1",27113753,27114177,2,-13.3240783728671,3.49979026050657,-13.3240783728671,3.49979026050657,-3.80710767820083,0.000140601537090699,266988,1,"PIGV","TSS1500",-0.00815027836876044
"chr2",239695552,239696014,4,-6.01549036951647,1.58096036459839,-6.01549036951647,1.58096036459839,-3.80495963353552,0.000141827318339188,266988,1,"","",-0.0157804503199118
"chr15",90319420,90319680,5,-9.00524811892763,2.37057373758346,-9.00524811892763,2.37057373758346,-3.79876313322677,0.000145419986432967,266988,1,"MESP2","1stExon;TSS200",-0.00937743095948881
"chr7",157294357,157294502,3,-5.28428659459405,1.39357488007077,-5.28428659459405,1.39357488007077,-3.79189282912858,0.000149503433154618,266988,1,"","",-0.0151433315231977
"chr2",71693870,71694284,4,-4.98057171576744,1.31355143372726,-4.98057171576744,1.31355143372726,-3.79168381829926,0.000149629337275295,266988,1,"DYSF","Body;1stExon;5'UTR",-0.0125121494834985
"chr19",49699879,49700006,3,-6.80722138758007,1.79549008297242,-6.80722138758007,1.79549008297242,-3.79128876964375,0.000149867579710484,266988,1,"TRPM4","Body",-0.019649526678919
"chr7",95025611,95025736,2,-9.57137283507341,2.52656024792571,-9.57137283507341,2.52656024792571,-3.78830183959851,0.000151680503304483,266988,1,"PON3","TSS200;1stExon",-0.0143405595765205
"chr15",35086890,35086928,2,-9.83325117617699,2.59646676561569,-9.83325117617699,2.59646676561569,-3.78716620077564,0.000152375182917508,266988,1,"ACTC1","Body",-0.0316179316642539
"chr12",133187174,133187452,2,-19.7914306913461,5.22883965011473,-19.7914306913461,5.22883965011473,-3.78505213693288,0.000153676357234176,266988,1,"","",-0.012321869132954
"chr2",99439848,99439997,3,-9.59433231664216,2.53656469260584,-9.59433231664216,2.53656469260584,-3.78241183621688,0.000155316112068664,266988,1,"C2orf55","Body",-0.00136579200269244
"chr2",175206474,175206966,3,-20.5994899300106,5.45470674227008,-20.5994899300106,5.45470674227008,-3.7764614860739,0.000159072143207005,266988,1,"","",0.000685924365112389
"chr19",12948853,12949047,2,12.9316959865365,3.42471359355253,12.9316959865365,3.42471359355253,3.77599341763415,0.000159371199458361,266988,1,"MAST1","TSS1500",0.0203985015410658
